FID_,WZ11CD,POINT_X,POINT_Y,All_categ,km0_2,km2_5,km5_10,km10_20,km20_30,km30_40,km40_60,km60_over,home_work,Not_fixed,Total_km,Average_km
,E33047222,372201.998000000020000,164654.068999999990000,536,139,86,65,95,20,4,2,2,43,80,3113.900000000000100,7.500000000000000
,E33047223,371843.212999999990000,165440.269000000000000,289,52,40,27,96,15,2,6,7,15,29,3416.099999999999900,13.900000000000000
,E33047220,378044.848000000000000,167491.681000000010000,342,43,17,38,24,2,2,5,2,135,74,1411.700000000000000,10.600000000000000
,E33047221,372362.068000000030000,164891.746000000010000,474,93,67,52,98,15,4,8,6,51,80,3754.000000000000000,10.900000000000000
,E33047436,363796.842000000000000,173945.736999999990000,326,69,53,20,11,1,2,0,1,75,94,729.799999999999950,4.600000000000000
,E33047603,347638.753000000030000,170882.671999999990000,503,79,13,34,108,38,7,3,3,132,86,3592.500000000000000,12.600000000000000
,E33047682,342071.097000000010000,157569.035999999990000,381,93,43,89,52,18,1,1,2,49,33,2435.300000000000200,8.100000000000000
,E33047600,347854.178000000010000,171285.445000000010000,609,146,50,133,131,17,5,8,25,48,46,6952.800000000000200,13.500000000000000
,E33047681,342228.370999999980000,158986.068999999990000,332,49,30,55,36,8,4,5,5,83,57,2068.400000000000100,10.800000000000001
,E33047438,363081.544999999980000,173844.685999999990000,427,35,50,20,9,8,4,0,2,129,170,1303.500000000000000,10.199999999999999
,E33047601,346702.624000000010000,171188.345999999990000,323,65,9,46,63,5,2,0,3,83,47,2158.800000000000200,11.199999999999999
,E33047680,342862.889000000020000,157459.845000000000000,361,43,56,64,62,30,3,0,4,69,30,2745.900000000000100,10.500000000000000
,E33047439,363173.876999999980000,173470.152000000000000,558,165,127,69,21,2,2,0,1,90,81,1593.000000000000000,4.100000000000000
,E33047608,341057.021000000010000,170465.502000000010000,339,47,5,19,16,1,0,0,0,136,115,438.800000000000010,5.000000000000000
,E33047689,364801.836000000010000,190624.755999999990000,266,39,4,11,21,9,6,4,31,79,62,4140.300000000000200,33.100000000000001
,E33047609,348116.772999999990000,169038.225000000010000,287,46,14,17,24,0,0,2,0,127,57,608.799999999999950,5.900000000000000
,E33047688,364682.989999999990000,190342.946000000000000,297,131,18,23,39,12,7,7,5,32,23,2372.900000000000100,9.800000000000001
,E33047146,358805.168000000010000,172833.089000000010000,602,166,198,103,54,17,14,15,20,6,9,7258.899999999999600,12.400000000000000
,E33047147,358649.170999999970000,172865.665000000010000,526,108,133,137,57,28,12,13,28,5,5,9423.899999999999600,18.300000000000001
,E33047144,359142.794999999980000,173322.458000000010000,370,83,125,125,25,7,1,0,4,0,0,2182.500000000000000,5.900000000000000
,E33047145,358980.479999999980000,173159.771000000010000,592,129,194,107,67,29,22,14,30,0,0,7590.800000000000200,12.800000000000001
,E33047142,359280.570000000010000,173037.138000000010000,511,70,160,119,70,36,22,19,15,0,0,6910.500000000000000,13.500000000000000
,E33047143,359112.933000000020000,173251.040000000010000,773,137,292,246,59,22,1,8,8,0,0,5559.899999999999600,7.200000000000000
,E33047140,359378.656000000020000,173049.508999999990000,668,66,231,188,90,34,23,19,15,1,1,7713.800000000000200,11.600000000000000
,E33047141,359464.347000000010000,173161.609000000000000,374,123,135,70,16,6,9,2,9,0,4,2810.400000000000100,7.600000000000000
,E33047356,361050.242000000030000,177064.693000000000000,701,83,203,178,67,37,29,9,9,37,49,6347.100000000000400,10.300000000000001
,E33047357,360142.119000000010000,175981.162000000010000,272,41,61,82,21,4,5,3,3,18,34,1993.599999999999900,9.100000000000000
,E33047354,364178.787000000010000,176339.113000000010000,343,66,51,59,18,4,2,3,2,78,60,1491.300000000000000,7.300000000000000
,E33047355,363433.217000000000000,175922.100000000010000,624,195,211,100,31,5,6,3,3,36,34,2951.500000000000000,5.300000000000000
,E33047352,363342.842000000000000,176242.727000000010000,307,51,78,54,14,8,0,6,7,33,56,2119.300000000000200,9.699999999999999
,E33047353,363830.016999999990000,176480.089000000010000,480,79,125,106,38,14,7,3,1,46,61,2499.300000000000200,6.700000000000000
,E33047148,358779.065999999990000,172689.546000000000000,242,56,68,48,28,10,7,9,15,1,0,3966.900000000000100,16.500000000000000
,E33047350,363210.973000000000000,177419.894000000000000,252,27,71,34,5,2,1,0,4,64,44,1258.200000000000000,8.699999999999999
,E33047149,358736.239999999990000,172791.690000000000000,287,69,100,53,36,13,4,6,2,4,0,2480.400000000000100,8.800000000000001
,E33047351,363710.054999999990000,176036.454999999990000,270,70,57,37,8,3,0,2,1,40,52,871.100000000000020,4.900000000000000
,E33047526,359069.446999999990000,169719.839000000010000,460,71,75,82,90,35,13,4,0,34,56,3636.000000000000000,9.800000000000001
,E33047527,358688.907000000010000,169214.931000000010000,349,69,71,64,35,5,3,3,2,32,65,1887.099999999999900,7.500000000000000
,E33047524,358900.400000000020000,169765.918000000010000,378,103,70,52,30,5,2,2,3,28,83,1933.000000000000000,7.200000000000000
,E33047525,359128.033000000000000,168978.383999999990000,591,159,152,91,115,13,12,8,10,14,17,5128.300000000000200,9.199999999999999
,E33047522,360063.761999999990000,169876.382000000010000,297,65,45,34,11,3,0,1,1,51,86,956.899999999999980,6.000000000000000
,E33047523,359680.950000000010000,170331.109999999990000,588,109,86,43,20,3,2,2,3,117,203,1761.400000000000100,6.600000000000000
,E33047289,366677.001999999980000,154842.071000000000000,481,175,93,21,43,10,1,0,0,69,69,1461.700000000000000,4.300000000000000
,E33047410,359903.886000000000000,174617.755999999990000,487,81,148,111,37,13,12,7,6,40,32,3578.000000000000000,8.600000000000000
,E33047491,359822.804000000000000,171496.803000000010000,693,84,65,28,21,7,1,2,5,263,217,1822.099999999999900,8.600000000000000
,E33047209,374659.275000000020000,164950.614999999990000,624,133,71,42,225,33,13,16,17,46,28,8179.199999999999800,14.900000000000000
,E33047288,366310.333999999970000,154271.749000000010000,320,44,15,6,17,15,13,3,12,104,91,2459.400000000000100,19.699999999999999
,E33047411,359150.152999999990000,174337.592999999990000,467,156,115,49,21,7,6,1,4,56,52,2301.599999999999900,6.400000000000000
,E33047490,360285.413999999990000,171392.024000000000000,325,60,42,28,9,2,8,3,7,90,76,1959.099999999999900,12.300000000000001
,E33047418,359061.303000000010000,173908.590000000000000,435,105,108,46,24,9,10,4,2,64,63,2143.699999999999800,7.000000000000000
,E33047499,358499.999000000010000,171748.372000000000000,304,58,104,54,30,12,2,0,1,26,17,1655.400000000000100,6.300000000000000
,E33047419,358809.424000000000000,174630.624000000010000,394,99,91,55,24,5,1,3,4,62,50,2010.099999999999900,7.100000000000000
,E33047498,358287.281000000020000,171248.983000000010000,657,174,196,111,68,13,1,7,13,39,35,4802.300000000000200,8.199999999999999
,E33045516,374772.579000000030000,164373.967000000000000,404,93,77,42,125,33,3,13,4,6,8,4438.899999999999600,11.400000000000000
,E33045597,362924.174000000000000,175300.385000000010000,322,80,109,72,26,9,7,2,3,6,8,2193.199999999999800,7.100000000000000
,E33045517,374863.799999999990000,164376.038999999990000,790,140,110,72,287,65,17,42,40,13,4,14753.900000000000000,19.100000000000001
,E33045596,363010.674999999990000,175381.277999999990000,322,54,103,86,25,13,10,3,9,14,5,3616.400000000000100,11.900000000000000
,E33045514,368650.645000000020000,154675.768000000010000,649,159,161,81,144,43,9,7,2,25,18,5029.800000000000200,8.300000000000001
,E33045595,359717.623000000020000,168103.967999999990000,645,138,166,163,80,25,7,11,36,11,8,11130.000000000000000,17.800000000000001
,E33045515,374477.792000000020000,164414.155999999990000,2073,125,95,53,183,24,15,21,1550,6,1,292249.400000000020000,141.500000000000000
,E33045594,360923.924999999990000,169296.402999999990000,267,57,88,63,24,5,1,1,4,8,16,1803.900000000000100,7.400000000000000
,E33045512,367521.092000000000000,153241.178000000010000,654,191,204,76,118,36,12,2,15,0,0,6723.699999999999800,10.300000000000001
,E33045593,358345.424999999990000,168691.977000000010000,967,298,284,153,112,40,15,17,26,8,14,9381.799999999999300,9.900000000000000
,E33045513,367319.797000000020000,153258.176000000010000,246,73,61,13,39,17,2,6,6,15,14,2235.500000000000000,10.300000000000001
,E33045592,363458.897999999990000,175632.060999999990000,297,111,115,31,10,6,0,3,2,11,8,1362.400000000000100,4.900000000000000
,E33045510,372878.797000000020000,164706.959000000000000,648,167,74,79,231,45,13,17,11,4,7,7665.800000000000200,12.000000000000000
,E33045591,362910.683000000020000,175531.890000000010000,1170,273,385,307,107,17,17,16,28,5,15,10315.600000000000000,9.000000000000000
,E33045511,367436.064000000010000,153551.196999999990000,1138,403,285,64,224,68,13,18,21,21,21,10393.000000000000000,9.500000000000000
,E33045590,363208.239000000000000,175768.480000000010000,275,75,94,48,8,3,3,1,1,24,18,1240.200000000000000,5.300000000000000
,E33045599,361213.962999999990000,172226.128999999990000,582,144,238,106,58,10,8,10,4,1,3,4345.399999999999600,7.500000000000000
,E33045519,375016.918000000010000,163750.409000000010000,250,53,58,33,46,6,5,1,0,41,7,1466.000000000000000,7.300000000000000
,E33045598,360632.079000000030000,170762.351000000000000,599,195,190,100,52,12,4,7,14,13,12,5750.199999999999800,10.000000000000000
,E33047256,376777.343999999980000,162705.413999999990000,339,43,96,53,56,22,7,3,4,40,15,2845.699999999999800,10.000000000000000
,E33047257,373660.435000000000000,162229.959000000000000,271,76,25,20,29,1,3,0,0,55,62,785.399999999999980,5.100000000000000
,E33047254,375323.452999999980000,162359.114999999990000,554,62,66,46,112,21,15,19,14,117,82,5846.899999999999600,16.500000000000000
,E33047255,375972.315000000000000,162556.165000000010000,295,45,56,36,51,4,3,3,4,65,28,1903.200000000000000,9.400000000000000
,E33047348,361782.558000000020000,176317.337999999990000,343,33,57,42,25,9,4,7,0,79,87,1523.400000000000100,8.600000000000000
,E33047550,358489.951000000000000,167484.793000000010000,571,152,104,45,34,8,0,4,1,66,157,1745.099999999999900,5.000000000000000
,E33047349,362648.761000000000000,176743.961000000010000,361,58,104,47,17,4,1,1,0,51,78,1113.400000000000100,4.800000000000000
,E33047551,358290.223999999990000,167743.117000000000000,337,82,62,50,23,7,2,1,2,39,69,1324.599999999999900,5.800000000000000
,E33047726,372705.651000000010000,181840.421999999990000,428,100,45,39,91,17,4,2,3,66,61,3252.699999999999800,10.800000000000001
,E33047276,371215.555999999980000,157095.801000000010000,382,24,43,60,35,11,7,7,19,121,55,4400.699999999999800,21.399999999999999
,E33047274,370223.764000000020000,157412.095000000000000,438,78,35,60,50,9,5,19,30,70,82,5758.199999999999800,20.100000000000001
,E33047275,370248.956000000010000,161086.282000000010000,335,10,36,56,44,19,3,1,8,115,43,2526.000000000000000,14.300000000000001
,E33047272,356759.749000000010000,155923.231000000000000,251,31,13,19,27,4,0,1,4,101,51,1619.200000000000000,16.399999999999999
,E33047273,357567.552000000030000,163157.397000000000000,399,39,68,70,93,13,2,5,5,72,32,3369.199999999999800,11.400000000000000
,E33047270,358273.022000000000000,159338.978000000000000,322,37,29,37,58,13,3,2,5,80,58,2968.599999999999900,16.100000000000001
,E33047271,356249.319000000020000,161949.102000000010000,399,23,42,90,113,15,1,1,1,72,41,2914.900000000000100,10.199999999999999
,E33047446,361797.229999999980000,173844.121000000010000,261,20,48,40,27,18,5,5,14,32,52,3792.500000000000000,21.399999999999999
,E33047447,361954.891000000000000,173380.722000000010000,305,57,77,40,9,8,5,8,8,39,54,2550.599999999999900,12.000000000000000
,E33047444,361115.288999999990000,173056.174000000000000,539,84,161,132,19,5,4,1,0,48,85,2110.300000000000200,5.200000000000000
,E33047445,362103.962999999990000,173545.605000000010000,241,53,67,37,7,6,5,1,2,30,33,1292.700000000000000,7.300000000000000
,E33047442,361704.049000000000000,173557.954000000000000,252,81,88,24,9,1,3,2,1,18,25,1053.000000000000000,5.000000000000000
,E33047443,361709.168000000010000,173068.133000000000000,411,68,140,79,27,11,7,8,13,21,37,4362.399999999999600,12.400000000000000
,E33047278,370648.552000000030000,157391.152999999990000,436,53,16,18,13,1,2,4,1,134,194,737.399999999999980,6.800000000000000
,E33047440,361400.179000000000000,173796.821999999990000,348,70,57,29,8,3,3,3,0,68,107,896.100000000000020,5.200000000000000
,E33047279,364956.757999999970000,156380.744000000010000,385,85,36,17,38,17,3,2,4,89,94,1863.800000000000000,9.199999999999999
,E33047441,361506.304000000000000,173438.801000000010000,308,77,84,48,13,4,4,2,1,31,44,1262.200000000000000,5.400000000000000
